station_code,station_name,state,year,temperature,ph,conductivity,tds,nitrate,fluoride,GQI,Quality_Class,Quality_Score,ph_trend,conductivity_trend,tds_trend,gqi_trend,tds_3yr_avg,ph_3yr_avg
2969.0,"M/S SPECIALTY SILICA LTD., MIA
ALWAR AGRO FOOD PARK,
ALWAR, RAJASTHAN",RAJASTHAN,2019,30.0,7.1,975.0,624.0,,,1.5,Poor,0,0.049999999999998934,-30.0,-19.200000000000045,0.0,585.6,7.133333333333333
2969.0,"M/S SPECIALTY SILICA LTD., MIA
ALWAR AGRO FOOD PARK,
ALWAR, RAJASTHAN",RAJASTHAN,2021,29.5,7.15,1011.5,647.36,,,1.5,Poor,0,0.05000000000000071,36.5,23.360000000000014,0.0,638.1866666666667,7.1000000000000005
2970.0,"RIICO TUBE WELL, RIA, BEHROR",RAJASTHAN,2012,31.0,7.689999999999999,1525.0,976.0,,,1.5,Poor,0,,,,,,
2970.0,"RIICO TUBE WELL, RIA, BEHROR, RAJASTHAN",RAJASTHAN,2013,27.5,7.85,1675.0,1072.0,,,1.5,Poor,0,0.16000000000000103,150.0,96.0,0.0,,
2970.0,"RIICO TUBE WELL, RIA, BEHROR, RAJASTHAN",RAJASTHAN,2014,28.0,7.5,1740.0,1113.6000000000001,,,1.5,Poor,0,-0.34999999999999964,65.0,41.600000000000136,0.0,1053.8666666666668,7.68
2970.0,"RIICO TUBE WELL, RIA,
BEHROR, RAJASTHAN",RAJASTHAN,2015,28.0,7.75,1525.0,976.0,,,1.5,Poor,0,0.25,-215.0,-137.60000000000014,0.0,1053.8666666666668,7.7
2970.0,"RIICO TUBE WELL, RIA,
BEHROR",RAJASTHAN,2016,28.0,7.4,1730.0,1107.2,,,1.5,Poor,0,-0.34999999999999964,205.0,131.20000000000005,0.0,1065.6000000000001,7.55
2970.0,"RIICO TUBE WELL, RIA, BEHROR, RAJASTHAN",RAJASTHAN,2017,30.0,7.35,1610.0,1030.4,,,1.5,Poor,0,-0.05000000000000071,-120.0,-76.79999999999995,0.0,1037.8666666666666,7.5
2970.0,"RIICO TUBE WELL, RIA, BEHROR, RAJASTHAN",RAJASTHAN,2018,29.5,7.2,1500.0,960.0,,,1.5,Poor,0,-0.14999999999999947,-110.0,-70.40000000000009,0.0,1032.5333333333335,7.316666666666666
2970.0,"RIICO TUBE WELL, RIA, BEHROR,
RAJASTHAN",RAJASTHAN,2019,30.0,7.4,1485.0,950.4,,,1.5,Poor,0,0.20000000000000018,-15.0,-9.600000000000023,0.0,980.2666666666668,7.316666666666667
2970.0,"RIICO TUBE WELL, RIA, BEHROR,
RAJASTHAN",RAJASTHAN,2021,30.0,8.3,1360.0,870.4,,,1.5,Poor,0,0.9000000000000004,-125.0,-80.0,0.0,926.9333333333334,7.633333333333333
2971.0,"RIICO TUBE WELL, RIA, NEEMRANA",RAJASTHAN,2012,31.5,7.345,1770.0,1132.8,,,1.5,Poor,0,,,,,,
2971.0,"RIICO TUBE WELL, RIA, NEEMRANA, RAJASTHAN",RAJASTHAN,2013,28.0,7.8,1950.0,1248.0,,,1.5,Poor,0,0.45500000000000007,180.0,115.20000000000005,0.0,,
2971.0,"RIICO TUBE WELL, RIA, SOTANALA, RAJASTHAN",RAJASTHAN,2014,28.0,7.5,2000.0,1280.0,,,1.5,Poor,0,-0.2999999999999998,50.0,32.0,0.0,1220.2666666666667,7.548333333333333
2971.0,"RIICO TUBE WELL, RIA,
NEEMRANA,
RAJASTHAN",RAJASTHAN,2015,27.5,7.95,1860.0,1190.4,,,1.5,Poor,0,0.4500000000000002,-140.0,-89.59999999999991,0.0,1239.4666666666665,7.75
2971.0,"RIICO TUBE WELL, RIA,
NEEMRANA",RAJASTHAN,2016,28.5,7.65,2200.0,1408.0,,,1.5,Poor,0,-0.2999999999999998,340.0,217.5999999999999,0.0,1292.8,7.7
2971.0,"RIICO TUBE WELL, RIA, NEEMRANA, RAJASTHAN",RAJASTHAN,2017,28.0,7.4,2100.0,1344.0,,,1.5,Poor,0,-0.25,-100.0,-64.0,0.0,1314.1333333333332,7.666666666666667
2971.0,"RIICO TUBE WELL, RIA, NEEMRANA, RAJASTHAN",RAJASTHAN,2018,29.0,7.2,2200.0,1408.0,,,1.5,Poor,0,-0.20000000000000018,100.0,64.0,0.0,1386.6666666666667,7.416666666666667
2971.0,"RIICO TUBE WELL, RIA,
NEEMRANA, RAJASTHAN",RAJASTHAN,2019,30.0,7.15,2250.0,1440.0,,,1.5,Poor,0,-0.04999999999999982,50.0,32.0,0.0,1397.3333333333333,7.25
2971.0,"RIICO TUBE WELL, RIA,
NEEMRANA, RAJASTHAN",RAJASTHAN,2021,30.0,7.2,3405.0,2179.2,,,1.0,Poor,0,0.04999999999999982,1155.0,739.1999999999998,-0.5,1675.7333333333333,7.183333333333334
2972.0,"RIICO TUBE WELL, RIA, SOTANALA",RAJASTHAN,2012,30.0,8.05,2400.0,1536.0,,,1.5,Poor,0,,,,,,
2972.0,"RIICO TUBE WELL, RIA, SOTANALA, RAJASTHAN",RAJASTHAN,2013,27.0,8.0,2250.0,1440.0,,,1.5,Poor,0,-0.05000000000000071,-150.0,-96.0,0.0,,
2972.0,"RIICO TUBE WELL, RIA, NEEMRANA, RAJASTHAN",RAJASTHAN,2014,28.0,7.6,2500.0,1600.0,,,1.5,Poor,0,-0.40000000000000036,250.0,160.0,0.0,1525.3333333333333,7.883333333333333
2972.0,"RIICO TUBE WELL, RIA,
SOTANALA, RAJASTHAN",RAJASTHAN,2015,29.0,8.45,2205.0,1411.2,,,1.5,Poor,0,0.8499999999999996,-295.0,-188.79999999999995,0.0,1483.7333333333333,8.016666666666666
2972.0,"RIICO TUBE WELL, RIA,
SOTANALA",RAJASTHAN,2016,29.0,7.6,2700.0,1728.0,,,1.5,Poor,0,-0.8499999999999996,495.0,316.79999999999995,0.0,1579.7333333333333,7.883333333333333
2972.0,"RIICO TUBE WELL, RIA, SOTANALA, RAJASTHAN",RAJASTHAN,2017,28.0,7.3,2700.0,1728.0,,,1.5,Poor,0,-0.2999999999999998,0.0,0.0,0.0,1622.3999999999999,7.783333333333332
2972.0,"RIICO TUBE WELL, RIA, SOTANALA, RAJASTHAN",RAJASTHAN,2018,29.0,7.3,2800.0,1792.0,,,1.5,Poor,0,0.0,100.0,64.0,0.0,1749.3333333333333,7.3999999999999995
2972.0,"RIICO TUBE WELL, RIA,
SOTANALA, RAJASTHAN",RAJASTHAN,2019,31.0,6.95,2600.0,1664.0,,,1.5,Poor,0,-0.34999999999999964,-200.0,-128.0,0.0,1728.0,7.183333333333334
2972.0,"RIICO TUBE WELL, RIA,
SOTANALA, RAJASTHAN",RAJASTHAN,2021,29.5,7.25,3455.0,2211.2000000000003,,,1.0,Poor,0,0.2999999999999998,855.0,547.2000000000003,-0.5,1889.0666666666668,7.166666666666667
2973.0,"RIICO TUBE WELL, RIA, SHAHJAHANPUR",RAJASTHAN,2012,30.0,7.275,3280.0,2099.2,,,1.0,Poor,0,,,,,,
2973.0,"RIICO TUBE WELL, RIA, SHAHJAHANPUR, RAJASTHAN",RAJASTHAN,2013,27.0,8.05,1665.0,1065.6,,,1.5,Poor,0,0.7750000000000004,-1615.0,-1033.6,0.5,,
2973.0,"RIICO TUBE WELL, RIA, SHAHJAHANPUR, RAJASTHAN",RAJASTHAN,2014,27.0,7.7,3000.0,1920.0,,,1.5,Poor,0,-0.35000000000000053,1335.0,854.4000000000001,0.0,1694.9333333333332,7.675000000000001
2973.0,"RIICO TUBE WELL, RIA,
SHAHJAHANPUR,
RAJASTHAN",RAJASTHAN,2015,27.5,7.8,1490.0,953.6,,,1.5,Poor,0,0.09999999999999964,-1510.0,-966.4,0.0,1313.0666666666666,7.8500000000000005
2973.0,"RIICO TUBE WELL, RIA,
SHAHJAHANPUR",RAJASTHAN,2016,27.5,7.6,4100.0,2624.0,,,1.0,Poor,0,-0.20000000000000018,2610.0,1670.4,-0.5,1832.5333333333335,7.7
2973.0,"RIICO TUBE WELL, RIA, SHAHJAHANPUR,
RAJASTHAN",RAJASTHAN,2017,29.0,7.25,4300.0,2752.0,,,1.0,Poor,0,-0.34999999999999964,200.0,128.0,0.0,2109.866666666667,7.55
2973.0,"RIICO TUBE WELL, RIA, SHAHJAHANPUR,
RAJASTHAN",RAJASTHAN,2018,30.5,7.1,4650.0,2976.0,,,1.0,Poor,0,-0.15000000000000036,350.0,224.0,0.0,2784.0,7.316666666666666
2973.0,"RIICO TUBE WELL, RIA,
SHAHJAHANPUR, RAJASTHAN",RAJASTHAN,2019,30.0,7.050000000000001,3600.0,2304.0,,,1.0,Poor,0,-0.049999999999998934,-1050.0,-672.0,0.0,2677.3333333333335,7.133333333333333
2973.0,"RIICO TUBE WELL, RIA,
SHAHJAHANPUR, RAJASTHAN",RAJASTHAN,2021,28.0,7.0,4180.0,2675.2000000000003,,,1.0,Poor,0,-0.05000000000000071,580.0,371.2000000000003,0.0,2651.733333333333,7.05
2974.0,"VILLAGE AGYARA, TEHSIL- RAMGARH, ALWAR",RAJASTHAN,2012,29.0,7.615,860.0,550.4,,,1.5,Poor,0,,,,,,
2974.0,"VILLAGE AGYARA, TEHSIL- RAMGARH, ALWAR, RAJASTHAN",RAJASTHAN,2013,26.5,7.949999999999999,2580.0,1651.2,,,1.5,Poor,0,0.3349999999999991,1720.0,1100.8000000000002,0.0,,
2974.0,"VILLAGE AGYARA, TEHSIL- RAMGARH, ALWAR, RAJASTHAN",RAJASTHAN,2014,29.0,7.7,1390.0,889.6,,,1.5,Poor,0,-0.2499999999999991,-1190.0,-761.6,0.0,1030.4,7.755
2974.0,"VILLAGE AGYARA,
TEHSIL- RAMGARH,
ALWAR, RAJASTHAN",RAJASTHAN,2015,27.0,7.3,1095.0,700.8000000000001,,,1.5,Poor,0,-0.40000000000000036,-295.0,-188.79999999999995,0.0,1080.5333333333335,7.6499999999999995
2974.0,"VILLAGE AGYARA, TEHSIL-RAMGARH, ALWAR",RAJASTHAN,2016,28.0,8.25,1750.0,1120.0,,,1.5,Poor,0,0.9500000000000002,655.0,419.19999999999993,0.0,903.4666666666668,7.75
2974.0,"VILLAGE AGYARA, TEHSIL- RAMGARH, ALWAR,
RAJASTHAN",RAJASTHAN,2017,28.5,7.949999999999999,1450.0,928.0,,,1.5,Poor,0,-0.3000000000000007,-300.0,-192.0,0.0,916.2666666666668,7.833333333333333
2974.0,"VILLAGE AGYARA, TEHSIL- RAMGARH, ALWAR,
RAJASTHAN",RAJASTHAN,2018,28.5,7.6,1440.0,921.6,,,1.5,Poor,0,-0.34999999999999964,-10.0,-6.399999999999977,0.0,989.8666666666668,7.933333333333333
2974.0,"VILLAGE AGYARA, TEHSIL-RAMGARH, ALWAR, RAJASTHAN",RAJASTHAN,2019,29.5,7.199999999999999,1595.0,1020.8000000000001,,,1.5,Poor,0,-0.40000000000000036,155.0,99.20000000000005,0.0,956.8000000000002,7.583333333333333
2974.0,"VILLAGE AGYARA, TEHSIL-RAMGARH, ALWAR, RAJASTHAN",RAJASTHAN,2021,29.5,7.4,2230.0,1427.2,,,1.5,Poor,0,0.20000000000000107,635.0,406.4,0.0,1123.2,7.3999999999999995
2975.0,"VILLAGE BAGER MEO, TEHSIL- RAMGARH, ALWAR",RAJASTHAN,2012,28.5,7.29,2530.0,1619.2,,,1.5,Poor,0,,,,,,
2975.0,"VILLAGE BAGER MEO, TEHSIL- RAMGARH, ALWAR, RAJASTHAN",RAJASTHAN,2013,27.5,7.8,2700.0,1728.0,,,1.5,Poor,0,0.5099999999999998,170.0,108.79999999999995,0.0,,
2975.0,"VILLAGE BAGER MEO, TEHSIL- RAMGARH, ALWAR, RAJASTHAN",RAJASTHAN,2014,28.0,7.5,4200.0,2688.0,,,1.0,Poor,0,-0.2999999999999998,1500.0,960.0,-0.5,2011.7333333333333,7.53
2975.0,"VILLAGE BAGER MEO,
TEHSIL- RAMGARH,
ALWAR, RAJASTHAN",RAJASTHAN,2015,28.0,8.4,2415.0,1545.6000000000001,,,1.5,Poor,0,0.9000000000000004,-1785.0,-1142.3999999999999,0.5,1987.2,7.900000000000001
2975.0,"VILLAGE BAGER MEO,
TEHSIL- RAMGARH, ALWAR",RAJASTHAN,2016,28.5,7.45,3500.0,2240.0,,,1.0,Poor,0,-0.9500000000000002,1085.0,694.3999999999999,-0.5,2157.866666666667,7.783333333333334
2975.0,"VILLAGE BAGER MEO, TEHSIL- RAMGARH,
ALWAR, RAJASTHAN",RAJASTHAN,2017,28.5,7.199999999999999,3250.0,2080.0,,,1.0,Poor,0,-0.2500000000000009,-250.0,-160.0,0.0,1955.2,7.683333333333334
2975.0,"VILLAGE BAGER MEO, TEHSIL- RAMGARH,
ALWAR, RAJASTHAN",RAJASTHAN,2018,29.0,7.15,3600.0,2304.0,,,1.0,Poor,0,-0.049999999999998934,350.0,224.0,0.0,2208.0,7.266666666666667
2975.0,"VILLAGE BAGER MEO, TEHSIL-RAMGARH, ALWAR, RAJASTHAN",RAJASTHAN,2019,29.5,7.1,3350.0,2144.0,,,1.0,Poor,0,-0.05000000000000071,-250.0,-160.0,0.0,2176.0,7.1499999999999995
2975.0,"VILLAGE BAGER MEO, TEHSIL-RAMGARH, ALWAR, RAJASTHAN",RAJASTHAN,2021,29.5,7.35,2360.0,1510.4,,,1.5,Poor,0,0.25,-990.0,-633.5999999999999,0.5,1986.1333333333332,7.2
2976.0,"SUJAN GANGA, BHARATPUR",RAJASTHAN,2012,26.0,7.74,1682.5,1076.8,,,1.5,Poor,0,,,,,,
2976.0,"SUJAN GANGA, BHARATPUR, RAJASTHAN",RAJASTHAN,2013,26.0,7.75,1682.5,1076.8,,,1.5,Poor,0,0.009999999999999787,0.0,0.0,0.0,,
2976.0,"SUJAN GANGA AT KETAN GATE, BHARATPUR, RAJASTHAN",RAJASTHAN,2014,24.0,7.95,1682.5,1076.8,,,1.5,Poor,0,0.20000000000000018,0.0,0.0,0.0,1076.8,7.8133333333333335
2976.0,"SUJAN GANGA,
BHARATPUR,
RAJASTHAN",RAJASTHAN,2015,22.0,8.45,1682.5,1076.8,,,1.5,Poor,0,0.4999999999999991,0.0,0.0,0.0,1076.8,8.049999999999999
2976.0,"SUJAN GANGA, BHARATPUR",RAJASTHAN,2016,23.5,8.45,1682.5,1076.8,,,1.5,Poor,0,0.0,0.0,0.0,0.0,1076.8,8.283333333333333
2976.0,"SUJAN GANGA, BHARATPUR, RAJASTHAN",RAJASTHAN,2017,29.5,8.2,1682.5,1076.8,,,1.5,Poor,0,-0.25,0.0,0.0,0.0,1076.8,8.366666666666667
2976.0,"SUJAN GANGA, BHARATPUR, RAJASTHAN",RAJASTHAN,2018,29.5,8.15,1682.5,1076.8,,,1.5,Poor,0,-0.049999999999998934,0.0,0.0,0.0,1076.8,8.266666666666667
2976.0,"SUJAN GANGA, BHARATPUR,
RAJASTHAN",RAJASTHAN,2019,26.5,7.65,1682.5,1076.8,,,1.5,Poor,0,-0.5,0.0,0.0,0.0,1076.8,8.0
2976.0,"SUJAN GANGA, BHARATPUR,
RAJASTHAN",RAJASTHAN,2021,28.5,8.15,1682.5,1076.8,,,1.5,Poor,0,0.5,0.0,0.0,0.0,1076.8,7.983333333333334
2977.0,"WELL OF RAM CHANDRA DEWRA, VILLAGE- SANGARIA, JODHPUR",RAJASTHAN,2012,24.1,7.665,1682.5,1076.8,,,1.5,Poor,0,,,,,,
2977.0,"WELL OF RAM CHANDRA DEWRA, VILLAGE- SANGARIA, JODHPUR, RAJASTHAN",RAJASTHAN,2013,23.0,7.85,1682.5,1076.8,,,1.5,Poor,0,0.1849999999999996,0.0,0.0,0.0,,
2977.0,"WELL OF RAM CHANDRA DEWRA, VILLAGE- SANGARIA, JODHPUR, RAJASTHAN",RAJASTHAN,2014,22.0,7.8,1682.5,1076.8,,,1.5,Poor,0,-0.04999999999999982,0.0,0.0,0.0,1076.8,7.771666666666666
2977.0,"WELL OF RAM CHARA
DEWRA, VILLAGE-SANGARIA, JODHPUR,
RAJASTHAN",RAJASTHAN,2015,27.0,8.1,1682.5,1076.8,,,1.5,Poor,0,0.2999999999999998,0.0,0.0,0.0,1076.8,7.916666666666667
2977.0,"WELL OF RAM CHANDRA
DEWRA, VILLAGE-SANGARIA, JODHPUR,
RAJASTHAN",RAJASTHAN,2016,28.450000000000003,7.8,1682.5,1076.8,,,1.5,Poor,0,-0.2999999999999998,0.0,0.0,0.0,1076.8,7.8999999999999995
2977.0,"WELL OF RAM CHANDRA DEWRA, VILLAGE-SANGARIA, JODHPUR, RAJASTHAN",RAJASTHAN,2017,27.95,8.0,1682.5,1076.8,,,1.5,Poor,0,0.20000000000000018,0.0,0.0,0.0,1076.8,7.966666666666666
2977.0,"WELL OF RAM CHANDRA DEWRA, VILLAGE-SANGARIA, JODHPUR, RAJASTHAN",RAJASTHAN,2018,26.0,8.3,1682.5,1076.8,,,1.5,Poor,0,0.3000000000000007,0.0,0.0,0.0,1076.8,8.033333333333333
2977.0,"WELL OF RAM CHANDRA
DEWRA, VILLAGE- SANGARIA,
JODHPUR, RAJASTHAN",RAJASTHAN,2019,29.0,7.55,1682.5,1076.8,,,1.5,Poor,0,-0.7500000000000009,0.0,0.0,0.0,1076.8,7.949999999999999
2977.0,"WELL OF RAM CHANDRA
DEWRA, VILLAGE- SANGARIA,
JODHPUR, RAJASTHAN",RAJASTHAN,2021,26.0,7.85,1682.5,1076.8,,,1.5,Poor,0,0.2999999999999998,0.0,0.0,0.0,1076.8,7.8999999999999995
2982.0,"WELL OF BIRMA RAM PATEL, SALAWAS, JODHPUR",RAJASTHAN,2012,21.6,7.73,1682.5,1076.8,,,1.5,Poor,0,,,,,,
2982.0,"WELL OF BIRMA RAM PATEL, SALAWAS, JODHPUR, RAJASTHAN",RAJASTHAN,2013,22.0,7.75,1285.0,822.4,,,1.5,Poor,0,0.019999999999999574,-397.5,-254.39999999999998,0.0,,
2982.0,"WELL OF BIRMA RAM PATEL, SALAWAS, JODHPUR, RAJASTHAN",RAJASTHAN,2014,20.0,8.0,2200.0,1408.0,,,1.5,Poor,0,0.25,915.0,585.6,0.0,1102.3999999999999,7.826666666666667
2982.0,"WELL OF BIRMA RAM
PATEL, SALAWAS,
JODHPUR, RAJASTHAN",RAJASTHAN,2015,25.0,8.0,1682.5,1076.8,,,1.5,Poor,0,0.0,-517.5,-331.20000000000005,0.0,1102.3999999999999,7.916666666666667
2982.0,"WELL OF BIRMA RAM PATEL,
SALAWAS, JODHPUR",RAJASTHAN,2016,30.200000000000003,7.6,4850.0,3104.0,,,1.0,Poor,0,-0.40000000000000036,3167.5,2027.2,-0.5,1862.9333333333334,7.866666666666667
2982.0,"WELL OF BIRMA RAM PATEL, SALAWAS,
JODHPUR, RAJASTHAN",RAJASTHAN,2017,28.0,8.0,1682.5,1076.8,,,1.5,Poor,0,0.40000000000000036,-3167.5,-2027.2,0.5,1752.5333333333335,7.866666666666667
2982.0,"WELL OF BIRMA RAM PATEL, SALAWAS,
JODHPUR, RAJASTHAN",RAJASTHAN,2018,26.0,7.7,1682.5,1076.8,,,1.5,Poor,0,-0.2999999999999998,0.0,0.0,0.0,1752.5333333333335,7.766666666666667
2982.0,"WELL OF BIRMA RAM PATEL,
SALAWAS, JODHPUR,
RAJASTHAN",RAJASTHAN,2019,29.5,7.75,1682.5,1076.8,,,1.5,Poor,0,0.04999999999999982,0.0,0.0,0.0,1076.8,7.816666666666666
2982.0,"WELL OF BIRMA RAM PATEL,
SALAWAS, JODHPUR,
RAJASTHAN",RAJASTHAN,2021,25.5,8.0,1682.5,1076.8,,,1.5,Poor,0,0.25,0.0,0.0,0.0,1076.8,7.816666666666666
2985.0,"WELL OF GIRDHARI RAM MEGHWAL, VILLAGE- NANDWAN, JODHPUR",RAJASTHAN,2012,21.9,7.275,1682.5,1076.8,,,1.5,Poor,0,,,,,,
2985.0,"WELL OF GIRDHARI RAM MEGHWAL, VILLAGE- NANDWAN, JODHPUR, RAJASTHAN",RAJASTHAN,2013,22.5,7.35,1682.5,1076.8,,,1.5,Poor,0,0.07499999999999929,0.0,0.0,0.0,,
2985.0,"WELL OF GIRDHARI RAM MEGHWAL, VILLAGE- NANDWAN, JODHPUR, RAJASTHAN",RAJASTHAN,2014,24.0,7.6,1682.5,1076.8,,,1.5,Poor,0,0.25,0.0,0.0,0.0,1076.8,7.408333333333334
2985.0,"WELL OF GIRDHARI RAM
MEGHWAL, VILLAGE-NAWAN, JODHPUR,
RAJASTHAN",RAJASTHAN,2015,28.5,7.5,1682.5,1076.8,,,1.5,Poor,0,-0.09999999999999964,0.0,0.0,0.0,1076.8,7.483333333333333
2985.0,"WELL OF GIRDHARI RAM
MEGHWAL, VILLAGE-NANDWAN, JODHPUR",RAJASTHAN,2016,30.2,7.1,1682.5,1076.8,,,1.5,Poor,0,-0.40000000000000036,0.0,0.0,0.0,1076.8,7.3999999999999995
2985.0,"WELL OF GIRDHARI RAM MEGHWAL, VILLAGE-NANDWAN, JODHPUR, RAJASTHAN",RAJASTHAN,2017,30.3,7.4,1682.5,1076.8,,,1.5,Poor,0,0.3000000000000007,0.0,0.0,0.0,1076.8,7.333333333333333
2985.0,"WELL OF GIRDHARI RAM MEGHWAL, VILLAGE-NANDWAN, JODHPUR, RAJASTHAN",RAJASTHAN,2018,26.5,7.199999999999999,1682.5,1076.8,,,1.5,Poor,0,-0.20000000000000107,0.0,0.0,0.0,1076.8,7.233333333333333
2985.0,"WELL OF GIRDHARI RAM
MEGHWAL, VILLAGE-NANDWAN, JODHPUR,
RAJASTHAN",RAJASTHAN,2019,29.5,7.2,1682.5,1076.8,,,1.5,Poor,0,8.881784197001252e-16,0.0,0.0,0.0,1076.8,7.266666666666667
2985.0,"WELL OF GIRDHARI RAM
MEGHWAL, VILLAGE-NANDWAN, JODHPUR,
RAJASTHAN",RAJASTHAN,2021,25.5,7.45,1682.5,1076.8,,,1.5,Poor,0,0.25,0.0,0.0,0.0,1076.8,7.283333333333334
2986.0,"TUBE WELL OF GIRDHARI LAL, BHITUJA",RAJASTHAN,2012,28.5,7.665,1682.5,1076.8,,,1.5,Poor,0,,,,,,
2986.0,"TUBE WELL OF GIRDHARI LAL, BHITUJA, RAJASTHAN",RAJASTHAN,2013,25.0,7.800000000000001,1682.5,1076.8,,,1.5,Poor,0,0.13500000000000068,0.0,0.0,0.0,,
2986.0,"TUBE WELL OF GIRDHARI LAL, BHITUJA, RAJASTHAN",RAJASTHAN,2014,19.0,7.8,1682.5,1076.8,,,1.5,Poor,0,-8.881784197001252e-16,0.0,0.0,0.0,1076.8,7.755
2986.0,"TUBE WELL OF
GIRDHARI LAL, BHITUJA,
RAJASTHAN",RAJASTHAN,2015,30.5,8.25,1682.5,1076.8,,,1.5,Poor,0,0.4500000000000002,0.0,0.0,0.0,1076.8,7.95
2986.0,"TUBE WELL OF GIRDHARI
LAL, BHITUJA",RAJASTHAN,2016,28.5,7.75,1682.5,1076.8,,,1.5,Poor,0,-0.5,0.0,0.0,0.0,1076.8,7.933333333333334
2986.0,"TUBE WELL OF GIRDHARI LAL, BHITUJA,
RAJASTHAN",RAJASTHAN,2017,28.0,7.75,1682.5,1076.8,,,1.5,Poor,0,0.0,0.0,0.0,0.0,1076.8,7.916666666666667
2986.0,"TUBE WELL OF GIRDHARI LAL, BHITUJA,
RAJASTHAN",RAJASTHAN,2018,24.0,7.9,2900.0,1856.0,,,1.5,Poor,0,0.15000000000000036,1217.5,779.2,0.0,1336.5333333333333,7.8
2986.0,"TUBE WELL OF GIRDHARI LAL,
BHITUJA, RAJASTHAN",RAJASTHAN,2019,24.0,7.45,1682.5,1076.8,,,1.5,Poor,0,-0.4500000000000002,-1217.5,-779.2,0.0,1336.5333333333335,7.7
2986.0,"TUBE WELL OF GIRDHARI LAL,
BHITUJA, RAJASTHAN",RAJASTHAN,2021,27.0,7.7,4900.0,3136.0,,,1.0,Poor,0,0.25,3217.5,2059.2,-0.5,2022.9333333333334,7.683333333333334
2987.0,"CWR OF PHED, BHITUJA",RAJASTHAN,2012,28.5,7.395,1682.5,1076.8,,,1.5,Poor,0,,,,,,
2987.0,"CWR OF PHED, BHITUJA, RAJASTHAN",RAJASTHAN,2013,24.0,7.7,1682.5,1076.8,,,1.5,Poor,0,0.3050000000000006,0.0,0.0,0.0,,
2987.0,"CWR OF PHED, BHITUJA, RAJASTHAN",RAJASTHAN,2014,20.0,8.0,1682.5,1076.8,,,1.5,Poor,0,0.2999999999999998,0.0,0.0,0.0,1076.8,7.698333333333333
2987.0,"CWR OF PHED, BHITUJA,
RAJASTHAN",RAJASTHAN,2015,30.5,8.2,1682.5,1076.8,,,1.5,Poor,0,0.1999999999999993,0.0,0.0,0.0,1076.8,7.966666666666666
2987.0,"CWR OF PHED, BHITUJA",RAJASTHAN,2016,28.0,7.7,1682.5,1076.8,,,1.5,Poor,0,-0.4999999999999991,0.0,0.0,0.0,1076.8,7.966666666666666
2987.0,"CWR OF PHED, BHITUJA, RAJASTHAN",RAJASTHAN,2017,28.0,7.65,1682.5,1076.8,,,1.5,Poor,0,-0.04999999999999982,0.0,0.0,0.0,1076.8,7.8500000000000005
2987.0,"CWR OF PHED, BHITUJA, RAJASTHAN",RAJASTHAN,2018,24.0,7.8,1682.5,1076.8,,,1.5,Poor,0,0.14999999999999947,0.0,0.0,0.0,1076.8,7.716666666666666
2987.0,"CWR OF PHED, BHITUJA,
RAJASTHAN",RAJASTHAN,2019,24.0,7.8,4600.0,2944.0,,,1.0,Poor,0,0.0,2917.5,1867.2,-0.5,1699.1999999999998,7.75
2988.0,"WELL OF PEMA RAM MALI, BHITUJA",RAJASTHAN,2012,27.5,6.725,1682.5,1076.8,,,1.5,Poor,0,,,,,,
2988.0,"WELL OF PEMA RAM MALI, BHITUJA, RAJASTHAN",RAJASTHAN,2013,25.0,7.65,1682.5,1076.8,,,1.5,Poor,0,0.9250000000000007,0.0,0.0,0.0,,
2988.0,"WELL OF PEMA RAM MALI, BHITUJA, RAJASTHAN",RAJASTHAN,2014,19.0,7.9,1682.5,1076.8,,,1.5,Poor,0,0.25,0.0,0.0,0.0,1076.8,7.425
2988.0,"WELL OF PEMA RAM
MALI, BHITUJA,
RAJASTHAN",RAJASTHAN,2015,30.5,8.45,1682.5,1076.8,,,1.5,Poor,0,0.5499999999999989,0.0,0.0,0.0,1076.8,8.0
2988.0,"WELL OF PEMA RAM MALI,
BHITUJA",RAJASTHAN,2016,29.0,8.05,1682.5,1076.8,,,1.5,Poor,0,-0.3999999999999986,0.0,0.0,0.0,1076.8,8.133333333333335
2988.0,"WELL OF PEMA RAM MALI, BHITUJA,
RAJASTHAN",RAJASTHAN,2017,28.0,7.85,1682.5,1076.8,,,1.5,Poor,0,-0.20000000000000107,0.0,0.0,0.0,1076.8,8.116666666666667
2988.0,"WELL OF PEMA RAM MALI, BHITUJA, RAJASTHAN",RAJASTHAN,2018,24.0,8.0,1682.5,1076.8,,,1.5,Poor,0,0.15000000000000036,0.0,0.0,0.0,1076.8,7.966666666666666
2988.0,"WELL OF PEMA RAM MALI,
BHITUJA, RAJASTHAN",RAJASTHAN,2019,24.0,7.800000000000001,1682.5,1076.8,,,1.5,Poor,0,-0.1999999999999993,0.0,0.0,0.0,1076.8,7.883333333333333
2988.0,"WELL OF PEMA RAM MALI,
BHITUJA, RAJASTHAN",RAJASTHAN,2021,26.0,7.8,1682.5,1076.8,,,1.5,Poor,0,-8.881784197001252e-16,0.0,0.0,0.0,1076.8,7.866666666666667
2989.0,"WELL OF BABULAL UKKAD JI MALI, SAKARNA BERA, BALOTRA, , JODHPUR",RAJASTHAN,2012,28.5,7.640000000000001,1682.5,1076.8,,,1.5,Poor,0,,,,,,
